country1,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antarctica,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Bouvet Island,Brazil,British Indian Ocean Territory,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burma,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Christmas Island,Cocos (Keeling) Islands,Colombia,Comoros,Cook Islands,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curaçao,Cyprus,Czechia,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Falkland Islands,Faroe Islands,Fiji,Finland,France,French Guiana,French Polynesia,French South Antarctic Territory,Gabon,Gambia,Gaza Strip,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,Heard Island and McDonald Islands,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macau,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia,Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,Norfolk Island,North Korea,North Macedonia,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Pitcairn Islands,Poland,Portugal,Puerto Rico,Qatar,Republic of the Congo,Romania,Russia,Rwanda,Réunion,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Georgia and the South Sandwich Islands,South Korea,Spain,Sri Lanka,Sudan,Suriname,Svalbard and Jan Mayen,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,U.S. Virgin Islands,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vanuatu,Vatican City,Venezuela,Vietnam,Wallis and Futuna,Western Sahara,Yemen,Zambia,Zimbabwe
Iran,1317.3,3122.3,4983.4,15158.7,4665.1,6149.7,11263.9,12544.9,11241.3,14400.0,1149.2,12236.4,10621.1,3687.9,1016.4,11806.8,778.8,3712.9,11317.0,3124.8,4471.6,13204.5,5856.9,10366.1,3570.4,13508.8,3370.3,6800.0,10760.8,12302.6,4703.9,11376.5,7037.5,2724.0,6040.4,4317.7,4690.2,5655.4,5090.1,10011.1,7938.9,12482.5,4435.0,3997.7,15021.1,4622.2,7280.4,6741.6,13175.1,5012.7,16494.8,13521.4,6687.2,3586.9,12123.8,12184.0,1896.7,3687.7,5259.6,4292.5,2548.5,11320.2,11787.2,13962.7,2296.7,13532.1,5675.5,2373.2,3614.1,6936.5,2914.8,14316.0,5354.3,14317.9,3839.1,4604.9,11345.6,17187.0,9182.5,5749.8,7262.3,1834.7,1426.6,4071.0,6246.0,5367.3,2958.3,6830.7,11556.9,11268.2,9325.1,13438.8,4968.2,6931.5,7340.8,11814.6,11930.5,9666.0,13234.3,6000.6,3316.1,5982.1,2829.5,7303.9,0.0,941.0,5363.6,5123.2,1789.2,3761.1,12368.3,7531.7,4934.9,1668.3,2059.0,3956.2,14556.3,3086.8,686.6,2110.1,5029.7,3511.1,1668.6,7373.6,7113.9,3585.5,4052.5,3433.5,4343.7,5956.8,5711.6,5460.7,5910.8,3824.6,5978.6,3620.6,12097.0,11344.4,6459.9,5854.7,5089.5,13309.6,10214.1,2708.9,4189.7,4505.9,3212.3,11295.8,5654.6,5976.0,7181.7,12214.2,2948.3,4442.6,13241.1,14781.5,13364.5,4845.3,5297.5,15448.9,13821.0,6490.2,2999.1,9152.9,4517.1,1229.6,1504.9,8716.2,1738.9,13396.2,10411.9,13381.4,14169.2,7207.5,19141.2,3528.0,5532.9,11546.6,821.0,5372.0,2876.0,4883.0,4556.9,5928.4,9216.7,11301.6,11390.9,8776.5,11480.4,14948.3,3786.1,6088.4,1268.2,7124.2,3111.0,4111.2,7212.6,6267.8,3355.5,3623.5,12126.6,3118.5,7688.4,12882.9,6671.0,5135.1,3900.9,3227.4,11611.9,5239.6,4005.0,4148.2,1387.2,6578.7,1741.6,4733.4,5097.5,8888.1,6035.4,14673.2,15054.4,11631.0,4089.9,1815.7,898.9,11682.7,13607.4,11403.2,4104.2,2588.0,997.9,5062.4,11680.8,13527.7,1386.9,13083.7,3770.7,12387.2,5876.1,14483.5,6490.2,1941.0,5743.9,6264.2
Iraq,2227.2,2256.3,4042.4,16016.4,3801.1,5627.5,10391.1,12436.4,10358.6,13599.5,769.3,11362.5,11513.8,2912.5,843.0,11046.7,1052.0,4653.2,10411.9,2594.4,3717.4,12472.0,4993.7,9584.6,4501.8,12576.2,2542.6,6470.1,10450.6,11381.5,5296.1,10510.6,7976.1,1909.1,5142.8,5257.4,4301.9,6595.6,4313.6,9705.1,6998.0,11706.1,3768.1,3191.0,14176.5,5472.3,8148.3,7551.7,12281.3,4990.8,17356.8,12702.6,5800.5,2771.6,11342.5,11305.1,967.8,2959.7,4726.8,3657.9,2372.4,10429.1,10946.7,13055.3,1428.9,12778.8,4935.7,2037.0,3145.6,6737.4,2686.3,13695.0,4768.6,15232.8,3437.5,3784.8,10407.6,17850.8,9485.7,5047.7,6329.8,906.3,1009.6,3345.7,5375.8,4456.7,2065.1,6406.7,10653.9,10386.2,10209.0,12711.2,4188.9,6020.4,6412.4,10884.3,11101.8,9988.4,12469.5,6917.6,2557.6,5434.8,3751.3,8232.6,941.0,0.0,4637.6,4413.1,866.9,2893.1,11562.1,8284.9,4152.4,762.0,2544.8,3729.5,15298.9,2247.2,564.9,2880.2,5968.1,3004.9,729.2,7142.5,6219.2,2660.9,3256.2,2884.6,3582.1,6875.5,5763.4,5239.0,6828.9,4526.4,5051.6,2695.3,12905.6,10449.0,5519.7,6109.1,5098.6,12770.9,11107.8,2035.6,3341.2,5216.8,2369.4,10413.1,4725.8,5807.2,6767.9,13090.3,3883.1,3717.4,14182.0,15658.1,12576.1,3950.5,4474.6,16343.9,14754.1,7239.9,2144.9,10015.0,3957.2,1772.2,2444.7,9643.9,805.2,12552.1,11351.5,12482.9,13233.6,8140.4,18735.5,2866.1,4647.3,10687.5,1136.0,4713.5,2130.0,5330.2,4153.6,6143.9,8526.7,10423.7,10492.4,8074.1,10579.3,15812.9,2946.4,5328.7,1043.8,6190.5,2298.0,4376.1,6302.0,7180.7,2629.2,2825.5,13055.9,3118.8,7389.6,12357.0,7463.5,4254.0,4735.1,2637.4,10676.4,5033.4,3505.0,3343.7,466.6,7476.2,2553.7,4479.2,6038.2,9817.4,5169.6,15495.6,15977.6,10721.4,3156.7,990.6,1562.6,10867.9,14476.2,10537.9,3721.1,1981.2,1472.6,4372.2,11158.6,12694.4,2055.4,14017.0,2903.0,11476.7,6816.8,15371.9,5550.0,2017.1,5398.7,5983.6
Ireland,6170.4,2519.3,2933.5,15381.0,1411.3,7577.1,6090.1,14288.2,6113.5,11481.1,4219.6,7037.1,15579.1,1736.8,4383.1,6443.3,5688.0,8471.9,6326.0,2372.7,930.4,7848.1,4982.4,5012.0,8141.2,9350.2,2164.7,8971.0,12001.8,8571.5,9919.4,6172.3,11691.0,2745.8,4605.5,8972.6,7226.9,10368.6,5434.3,5767.2,4373.3,7121.0,5822.2,4825.9,11596.6,8180.0,12513.4,12086.8,8029.5,8753.8,15696.9,8182.9,5092.6,1928.2,6764.5,7005.5,3820.3,1682.2,6956.7,1179.8,6424.3,6235.2,6501.3,8857.4,4357.2,8169.6,5986.0,5947.1,2128.9,9650.0,6551.1,12600.6,947.7,15863.3,2205.4,1095.6,6835.3,14824.2,13504.3,6285.3,4477.6,4181.7,3955.7,1296.0,5083.8,1933.0,2780.8,2624.5,6536.5,6136.3,12165.5,8085.1,589.3,4822.5,4656.3,7068.0,6619.8,14008.4,7870.7,9954.7,2080.3,1422.0,8013.2,12144.5,5363.6,4637.6,0.0,260.0,4241.6,2009.7,7024.8,9564.5,631.9,4367.7,5092.5,7287.3,14177.4,2460.0,5201.2,6054.7,9549.1,2108.2,4077.4,9850.5,5210.9,3671.3,1440.7,2082.3,1070.7,9944.1,9576.6,8421.4,10950.9,9156.9,3994.2,2620.8,13294.5,6283.9,3604.0,10308.9,8914.1,8207.5,12973.8,2654.7,1571.3,7178.6,2356.0,6166.5,2403.6,9020.3,8845.1,14124.3,7675.4,923.1,16358.3,18593.6,8005.5,4217.6,5145.9,15878.8,17279.6,8785.5,2584.4,11770.5,1279.4,6409.6,6562.4,12405.4,4190.9,8094.1,14210.5,9788.7,9333.8,11269.3,14098.2,1848.9,1557.7,6314.8,5772.1,6349.4,2509.9,5990.2,7080.3,10266.5,8593.5,6148.9,6347.8,3436.5,6451.1,15382.5,1842.1,6058.1,5499.3,4351.6,2370.0,8732.8,4995.2,11327.5,2015.2,1847.1,15040.7,7259.8,9779.5,12236.5,9241.4,1478.9,9245.2,5630.0,6994.3,2980.9,1789.6,1382.8,4206.8,10168.1,6016.7,7759.8,9824.8,13589.3,5034.1,14861.4,16259.1,6657.7,2584.9,3648.2,5256.2,6353.7,14842.1,6196.1,6863.7,2791.0,6110.2,381.1,6649.9,10568.0,5406.1,15763.3,2000.7,7377.8,10422.9,15499.6,3264.8,6450.2,8134.0,8790.5
Isle of Man,5914.5,2336.5,2953.6,15396.4,1376.1,7553.6,6349.5,14370.9,6373.4,11714.0,3977.0,7295.5,15321.5,1531.1,4137.2,6685.2,5464.8,8211.9,6585.7,2114.6,740.6,8084.0,5020.3,5260.2,7881.3,9601.2,1974.8,8933.0,12067.4,8808.4,9703.0,6431.0,11433.5,2534.1,4666.2,8712.8,7136.6,10109.3,5413.9,5870.5,4564.8,7365.2,5755.9,4753.0,11842.1,7930.9,12256.3,11838.2,8288.4,8624.8,15792.0,8432.4,5179.2,1740.9,7010.0,7264.3,3616.2,1453.5,6904.7,919.8,6253.0,6495.2,6756.7,9116.5,4190.9,8408.9,5985.1,5778.1,1871.1,9592.2,6393.0,12810.1,864.0,15811.5,1957.8,1012.0,7087.2,14961.8,13385.8,6280.0,4622.7,3987.6,3710.4,1067.5,5143.2,2012.3,2602.5,2655.8,6796.4,6396.1,11965.9,8320.1,547.7,4933.7,4799.4,7325.3,6873.4,13893.5,8112.1,9705.5,1860.4,1440.3,7758.5,11885.2,5123.2,4413.1,260.0,0.0,4046.7,1865.8,7274.2,9369.7,583.1,4169.8,4832.9,7157.7,14185.2,2265.1,4977.6,5794.7,9290.6,1848.3,3870.5,9809.4,5319.6,3576.8,1265.5,1823.0,881.2,9694.3,9450.3,8330.5,10691.3,8925.3,4069.0,2503.7,13191.5,6543.9,3727.8,10152.5,8782.4,8407.1,12786.5,2415.0,1453.9,6940.1,2166.9,6426.3,2501.7,8934.1,8833.1,13998.7,7415.6,697.5,16212.6,18520.7,8250.6,4207.3,5144.8,15904.8,17141.2,8573.1,2392.1,11576.1,1043.7,6183.7,6308.1,12175.3,3991.9,8347.3,13989.2,10028.2,9593.7,11022.6,14322.4,1600.8,1672.4,6572.7,5548.8,6321.2,2283.1,5778.6,6987.6,10117.5,8699.4,6408.5,6607.8,3664.0,6711.1,15384.4,1681.1,6078.7,5293.5,4492.7,2165.9,8553.5,5117.6,11067.9,1784.8,1651.6,14876.1,7090.3,9759.5,12400.0,9024.5,1532.3,8998.1,5504.8,7249.0,2832.2,1537.7,1222.0,3988.7,9928.3,5757.1,7654.3,9565.1,13333.9,5081.8,14858.3,16251.2,6917.5,2516.3,3426.1,5001.3,6605.6,14774.2,6454.8,6754.2,2544.2,5885.1,145.8,6836.1,10795.0,5147.2,15630.2,1857.4,7637.8,10165.1,15468.5,3404.5,6252.8,8069.2,8729.6
Israel,3091.6,1729.4,3222.6,16866.7,3203.9,5014.8,9709.4,12054.9,9661.9,12755.6,1360.1,10673.4,12217.2,2517.0,1529.6,10508.5,1644.4,5496.2,9677.5,2577.9,3312.8,11949.7,4138.1,9034.8,5359.4,11719.6,2077.0,6005.2,9939.0,10517.6,5713.1,9838.5,8790.7,1540.2,4276.6,6102.5,3844.9,7420.0,3514.3,9671.8,6166.7,11141.4,3069.5,2382.0,13317.6,6332.9,8831.8,8164.6,11557.2,4846.3,18201.7,12076.9,4936.2,2313.7,10775.6,10609.0,471.6,2638.3,4124.2,3427.0,2272.5,9718.3,10307.4,12306.0,612.4,12229.2,4157.5,1827.7,3151.3,6381.0,2494.3,12936.1,4551.3,16099.1,3495.3,3269.6,9597.8,18464.2,9532.1,4296.9,5473.1,62.0,1461.7,3003.8,4516.8,3747.0,1482.5,6322.5,9922.2,9690.3,11074.1,12191.4,3727.7,5153.7,5552.0,10097.5,10477.1,10043.9,11910.4,7782.5,2219.2,5241.5,4540.8,9018.1,1789.2,866.9,4241.6,4046.7,0.0,2320.3,10962.3,9103.2,3687.4,142.2,3301.9,3453.8,16077.1,1782.3,1230.8,3729.1,6816.3,2978.4,325.6,6749.5,5353.2,1797.3,2804.3,2817.0,3171.9,7739.9,5659.9,4902.3,7596.8,5068.1,4190.0,1974.4,13739.4,9731.1,4682.6,6183.1,4978.5,12449.0,11974.1,1899.4,2789.6,6028.6,1886.1,9715.9,3963.9,5501.2,6225.9,13952.6,4737.5,3356.7,15013.1,16292.2,11988.2,3085.4,3642.2,17208.8,15533.2,8059.9,1657.2,10875.2,3805.1,2348.9,3291.6,10504.5,106.8,11895.9,12194.3,11616.0,12427.1,8996.7,18149.0,2650.7,3990.1,10024.1,1720.8,4002.5,1861.6,5998.4,3688.5,6180.7,7757.7,9734.0,9769.2,7641.4,9851.1,16667.3,2430.2,4532.7,1283.9,5335.3,1884.0,4521.4,5435.4,7938.3,2337.7,2396.1,13915.6,3102.5,6933.6,11667.3,8301.7,3612.2,5407.4,2069.0,9875.2,5206.8,3449.3,2873.5,568.9,8343.0,3413.6,4140.4,6867.7,10600.4,4312.6,16327.8,16841.6,9977.8,2394.4,879.1,2410.7,10263.2,15334.8,9866.4,3295.3,1949.7,2058.5,4034.8,10881.8,11840.7,2890.6,14872.6,2330.4,10728.8,7654.9,16236.0,4736.2,2208.7,4945.7,5572.9
Italy,4844.5,639.3,1826.6,16934.0,908.0,5901.4,7505.4,13025.5,7480.3,11765.5,2724.2,8477.9,14379.8,646.6,2931.0,8195.6,3897.4,7312.1,7565.1,1742.1,1143.6,9634.5,3745.6,6723.6,7067.8,10101.6,475.2,7216.5,10706.1,9058.2,8031.6,7621.5,10677.2,1068.5,3559.2,7887.1,5309.2,9287.3,3822.5,7727.2,4518.6,8838.6,3993.1,2987.5,12115.0,7584.3,11036.0,10439.1,9414.7,6759.2,17607.8,9812.3,4201.8,417.1,8473.3,8423.8,1961.5,911.3,5168.6,1615.7,4425.0,7559.9,8053.7,10208.5,2357.1,9922.1,4460.8,3946.2,2053.5,7818.2,4542.2,12486.4,2577.2,16935.1,2397.6,959.4,7718.9,16827.5,11521.7,4727.3,4144.0,2258.4,2533.7,1045.7,3989.9,1673.0,843.7,4446.0,7802.6,7507.3,12176.5,9876.0,1447.0,4153.9,4285.4,8121.9,8210.5,12030.5,9606.4,9279.5,805.4,3249.0,6578.1,11009.7,3761.1,2893.1,2009.7,1865.8,2320.3,0.0,8677.9,9751.4,1404.5,2456.9,4253.3,5292.2,15737.3,692.5,3427.0,5071.7,8558.1,1877.7,2225.4,8076.4,4488.4,1775.5,635.0,1693.7,1013.8,9251.4,7585.1,6498.0,9652.2,7372.6,3121.6,677.2,14161.2,7585.5,3195.1,8299.2,6916.6,10166.2,13083.1,1393.2,470.3,6867.7,568.9,7534.8,2072.4,7107.0,7203.2,14758.1,6501.7,1266.3,16583.6,18542.4,9698.0,2723.6,3653.1,17463.9,17384.9,8794.0,763.7,11861.8,2088.0,4623.3,5171.0,11988.6,2290.1,9659.1,13822.6,10268.5,10487.6,10595.4,15887.6,1223.1,1775.7,7796.2,3979.6,4674.2,1092.4,6163.2,5156.7,8257.7,7670.6,7541.4,7633.5,5333.8,7724.8,16856.2,230.2,4655.4,3603.9,3995.3,728.3,6740.3,4407.1,10015.6,939.2,513.7,15241.7,5257.5,8089.9,11650.1,9168.4,1376.1,7628.2,3641.5,7955.1,4007.4,2073.1,649.3,2428.8,9686.6,4899.2,5804.1,8721.8,12579.8,3860.8,16332.7,17598.6,7883.8,925.3,1945.5,3950.9,7981.2,15884.1,7648.5,4901.4,1626.4,4324.1,1900.2,8639.8,10799.2,4266.8,16185.6,10.1,8639.2,9443.6,16752.7,3058.9,4509.2,6288.7,6954.0
Jamaica,13160.6,9309.3,8033.1,10793.1,7773.9,10937.7,1505.2,11581.5,1649.0,6418.0,11236.0,1000.6,16727.4,8681.2,11405.9,766.8,12574.6,15192.2,1978.5,9366.1,7898.6,1192.6,8609.0,2015.1,14787.5,4090.9,9021.6,11957.1,11041.4,4533.6,16441.6,1338.7,17179.6,9662.3,8111.9,15516.8,11954.1,16602.0,9728.5,4872.0,5657.7,378.0,10654.8,10106.7,5983.5,14028.6,19100.8,19109.9,1532.9,13693.6,9986.4,1158.2,7834.3,8796.2,381.1,1098.4,10638.3,8685.5,11113.0,8155.9,12644.2,1723.4,756.9,2207.7,10811.1,1330.0,9703.0,12208.0,8997.3,12719.6,12561.7,7934.4,7219.4,11942.3,8908.8,7779.1,3064.8,8829.1,15444.4,9929.0,6633.1,10900.6,10977.9,8305.8,8299.8,7248.4,9518.6,6368.9,1805.0,1621.2,14233.6,1401.1,7400.2,7322.1,6689.9,2478.4,537.7,15379.2,1006.8,15356.4,9052.3,6724.2,15008.3,17738.1,12368.3,11562.1,7024.8,7274.2,10962.3,8677.9,0.0,12931.1,7433.7,11103.5,11864.8,12676.3,10284.4,9315.3,12104.3,12836.6,15804.3,9039.3,10901.6,12457.8,7458.9,9571.4,8320.5,9061.1,8025.1,15393.4,14160.2,12720.8,17534.0,16023.2,7711.9,8997.7,12012.0,1779.6,6920.2,15293.9,13855.2,2694.2,14062.2,9670.4,8222.6,12807.9,9192.7,1612.0,7134.1,12980.5,11354.8,12754.4,14487.5,7937.4,13463.3,12791.0,1027.8,8951.2,9284.8,10917.1,13338.7,13045.3,9417.5,13922.6,8040.8,13298.8,13567.1,15517.7,10948.2,1124.1,15371.5,5032.9,3029.8,15995.8,7210.8,8873.7,6974.0,1132.8,12656.4,10355.7,9492.4,11173.9,11900.1,15091.5,8667.3,1541.3,1806.4,3732.2,1807.6,10981.0,8615.7,9366.3,12231.6,6697.0,9272.4,14689.6,7146.3,17847.9,9016.3,8751.3,13776.9,13318.1,11972.6,8919.8,13472.5,7350.2,16266.7,11368.1,2798.9,8308.7,8601.0,8227.7,11102.1,14976.4,12903.7,12579.3,16241.0,17340.5,8473.6,10801.0,11516.8,1916.4,8627.9,10584.3,12260.9,699.2,11848.1,1311.7,12035.7,9815.5,13000.8,7351.5,2769.1,6054.4,12342.4,13209.8,8667.9,1738.6,16394.7,11506.2,6667.8,13015.5,12040.3,12331.2
Japan,6290.0,9374.0,11571.8,7784.1,10240.8,13460.4,13578.9,15154.1,13745.3,18075.1,7777.7,13856.5,6821.0,9178.8,7586.5,12266.5,8158.5,4775.9,14228.3,8016.9,9388.2,12328.0,13187.9,12050.7,4580.0,16928.8,9301.6,13512.7,16030.5,17370.8,8353.6,13499.2,4254.3,8930.9,13193.1,4372.0,11876.8,4233.5,12597.7,8103.2,13934.4,12615.3,11960.1,11475.2,17346.9,3053.7,6190.5,6893.7,14369.9,11172.9,9101.7,13291.8,13870.2,9342.2,12581.8,13930.6,8932.2,8945.3,12642.1,8677.1,9744.7,13932.3,13232.7,14676.1,9703.8,12591.1,13204.5,9766.6,7829.1,13137.9,10106.2,17779.4,8688.6,7271.9,7572.0,9873.8,15407.3,9655.5,11648.3,13279.4,13852.0,9123.3,7770.3,9071.1,13535.7,11159.2,9432.5,8036.0,14251.9,13742.5,2604.8,12330.2,9761.8,13899.1,14008.8,15121.8,13108.8,11694.3,12650.5,2788.0,8946.0,8615.3,5967.9,4808.2,7531.7,8284.9,9564.5,9369.7,9103.2,9751.4,12931.1,0.0,9769.0,9028.5,5826.8,10943.0,7028.6,9218.3,8218.1,5427.2,3924.1,7967.0,8839.5,13577.6,14212.8,10734.1,9455.3,8122.4,9379.5,2847.2,11341.6,12116.7,5131.3,7573.2,12857.0,10141.1,4643.9,14025.3,12895.7,10530.0,11118.0,10817.1,3423.9,8424.0,9856.9,3074.9,9299.8,13764.6,11659.6,12335.0,14102.2,5033.3,5105.6,9208.1,6946.5,9321.6,12922.7,12083.5,12744.6,8196.6,7863.2,1045.1,9243.9,2206.5,8356.6,7967.1,6316.4,3199.1,9013.4,13597.0,4744.1,17877.8,15519.0,3065.6,11955.5,8597.3,10957.9,13441.3,8146.7,12885.3,8728.6,3633.4,11785.5,10749.3,16709.5,13679.0,14103.4,10681.9,14188.7,7599.4,9583.5,13609.4,8751.3,13706.6,9103.7,9670.1,14157.4,5241.1,8819.1,9267.3,5570.3,9861.4,14084.0,17940.4,944.9,10672.5,6595.6,10737.1,15322.9,6654.1,7995.4,9548.6,8544.2,2163.6,5790.2,11628.0,4316.5,5159.4,13350.6,7225.5,8020.0,14429.3,10601.4,8547.4,6728.2,12863.4,6317.6,13497.9,11349.4,8192.6,8033.7,9223.8,10172.8,18673.4,6230.1,6458.8,9755.0,14625.8,3863.6,7247.9,12665.2,8983.6,12689.4,12925.1
Jersey,5845.0,1958.1,2373.6,15978.1,795.5,6974.1,6392.4,13809.3,6396.2,11434.8,3810.7,7356.7,15384.1,1247.7,3991.0,6894.9,5193.4,8225.7,6559.6,2132.4,495.7,8320.2,4443.6,5437.9,7922.0,9435.4,1623.1,8358.5,11498.2,8559.6,9393.8,6489.2,11523.4,2243.4,4100.4,8756.6,6595.4,10165.7,4833.3,6399.1,4183.8,7559.1,5195.5,4196.9,11627.2,8121.4,12175.9,11676.3,8333.5,8127.1,16328.8,8586.6,4630.8,1387.8,7197.2,7315.8,3287.1,1273.6,6336.1,1107.5,5829.5,6501.9,6863.9,9153.7,3761.4,8627.0,5402.1,5350.7,2046.2,9027.4,5943.3,12442.5,1442.4,16381.4,2227.2,465.2,6941.1,15445.0,12873.7,5697.3,4146.8,3626.4,3564.0,923.1,4575.9,1476.0,2209.2,3229.8,6782.6,6420.8,12344.5,8559.9,43.2,4410.1,4319.4,7238.4,6999.5,13377.2,8319.5,9888.2,1619.0,2016.1,7665.4,11936.7,4934.9,4152.4,631.9,583.1,3687.4,1404.5,7433.7,9769.0,0.0,3818.4,4910.0,6661.3,14767.8,1922.8,4709.8,5842.1,9371.1,1968.4,3549.0,9236.3,4792.1,3039.4,897.2,1884.8,601.6,9871.7,8948.7,7789.9,10673.0,8677.7,3514.0,1994.2,13728.2,6541.8,3225.8,9696.4,8288.4,8770.8,13192.8,2255.8,950.6,7199.9,1809.0,6450.2,1978.8,8389.4,8251.4,14508.5,7417.3,616.5,16682.1,19051.8,8435.6,3624.8,4561.8,16484.5,17613.1,8926.9,2039.9,11969.5,1422.3,5920.2,6218.5,12451.0,3644.8,8470.5,14290.4,9787.4,9560.2,11216.4,14591.2,1531.3,1193.1,6646.2,5277.2,5742.8,2059.3,6146.6,6448.6,9649.0,8162.5,6442.3,6600.0,3955.0,6699.5,15967.4,1259.6,5497.1,4961.1,4011.2,1855.5,8144.2,4607.0,11047.2,1594.8,1327.0,15321.0,6661.9,9179.5,11931.3,9362.3,980.8,8835.4,5003.2,7129.8,3342.9,1794.8,816.6,3705.6,10168.1,5759.2,7128.3,9609.7,13441.9,4508.8,15441.3,16833.9,6889.4,1955.8,3163.7,4926.0,6748.1,15336.6,6514.6,6232.6,2428.2,5619.5,691.6,7235.7,10494.6,5132.5,16123.4,1395.1,7629.2,10256.5,16047.2,2929.1,5892.5,7508.4,8166.5
Jordan,2976.9,1860.4,3358.1,16776.8,3343.1,5024.3,9851.6,12025.3,9804.0,12842.8,1320.3,10815.5,12075.2,2639.0,1476.2,10647.5,1502.7,5369.3,9818.6,2654.1,3438.1,12088.4,4232.2,9173.9,5238.4,11842.0,2204.0,5984.0,9931.6,10634.9,5578.9,9980.7,8656.7,1652.7,4383.6,5976.0,3817.6,7288.0,3578.1,9765.4,6298.6,11281.7,3098.0,2448.6,13414.8,6234.2,8689.7,8022.9,11698.5,4768.8,18116.3,12218.8,5039.5,2441.0,10915.8,10751.0,568.0,2753.0,4129.6,3534.6,2178.1,9860.1,10449.4,12446.1,675.3,12369.1,4213.8,1744.1,3227.8,6340.1,2414.4,12990.8,4660.1,15984.6,3566.1,3403.8,9732.9,18468.1,9436.0,4343.9,5596.8,203.1,1448.3,3122.1,4613.8,3889.1,1617.0,6418.7,10063.4,9832.3,10969.7,12330.0,3858.6,5266.7,5673.2,10235.1,10618.9,9947.3,12050.6,7666.8,2333.7,5348.8,4404.8,8880.4,1668.3,762.0,4367.7,4169.8,142.2,2456.9,11103.5,9028.5,3818.4,0.0,3243.5,3392.2,16021.0,1907.7,1094.1,3638.3,6690.6,3058.4,364.3,6715.7,5459.7,1917.8,2932.6,2901.7,3297.3,7623.5,5578.3,4855.3,7458.0,4927.7,4310.8,2116.6,13658.6,9872.8,4813.7,6080.0,4897.9,12575.0,11867.0,1985.9,2925.6,5955.5,2013.8,9857.9,4104.7,5450.2,6220.9,13852.1,4615.1,3477.9,14880.7,16151.2,12129.3,3190.3,3721.4,17104.2,15393.7,7984.2,1784.0,10777.0,3904.6,2206.8,3167.3,10384.3,179.3,12038.1,12065.6,11725.7,12562.1,8874.0,18291.1,2753.3,4131.8,10166.3,1578.8,4036.6,1965.0,5967.1,3662.3,6081.9,7813.1,9876.1,9910.7,7773.2,9992.4,16574.3,2562.8,4596.1,1147.1,5459.8,2004.8,4408.0,5548.1,7798.7,2447.6,2521.0,13794.0,3002.7,6912.0,11701.9,8217.7,3753.4,5265.3,2057.8,10011.4,5265.9,3535.4,3003.5,534.4,8233.7,3315.4,4091.8,6736.9,10462.2,4407.8,16248.7,16722.7,10118.4,2535.8,933.9,2319.5,10404.5,15238.1,10008.6,3259.9,2022.1,1916.3,4155.1,11002.8,11933.8,2805.8,14748.4,2466.9,10869.2,7526.0,16133.0,4871.8,2083.2,4920.3,5540.5
